address,albers_x,albers_y,admin_id,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"1049 E 11TH AV, VANCOUVER, BC",1212525,475989,1234,Florence Nightingale StrongStart Centre,1211687,475869,119.76662493686776,00:01:59,1.095,schools
"1049 NANTON AV, VANCOUVER, BC",1209193,474269,1234,Vancouver Talmud Torah Elementary,1209333,474385,54.38740457973293,00:00:54,0.175,schools
"1049 W 26TH AV, VANCOUVER, BC",1209189,474473,1234,Westside Montessori,1209243,474492,76.33787126775141,00:01:16,0.358,schools
"1049 W 27TH AV, VANCOUVER, BC",1209192,474370,1234,Westside Montessori,1209243,474492,51.771214010944995,00:00:51,0.345,schools
"1049 W 32ND AV, VANCOUVER, BC",1209201,473839,1234,Vancouver Talmud Torah Elementary,1209333,474385,99.17855536569083,00:01:39,0.605,schools
"1049 W 33RD AV, VANCOUVER, BC",1209203,473732,1234,Vancouver Talmud Torah Elementary,1209333,474385,104.99340263075426,00:01:44,0.712,schools
"105 E 15TH AV, VANCOUVER, BC",1211024,475588,1234,St Patrick's Elementary,1211054,475810,72.49203386548224,00:01:12,0.42,schools
"105 E BROADWAY, VANCOUVER, BC",1211018,476208,1234,St Patrick Regional Secondary,1211034,475992,70.23420997502248,00:01:10,0.579,schools
"105 E KING EDWARD AV, VANCOUVER, BC",1211055,474622,1234,General Wolfe Elementary,1210854,474408,58.006769664754714,00:00:58,0.442,schools
"105 KEEFER ST, VANCOUVER, BC",1211003,478034,1234,Crosstown Elementary,1210665,477892,131.01261185707676,00:02:11,0.702,schools
"105 PEVERIL AV, VANCOUVER, BC",1210715,474369,1234,General Wolfe Elementary,1210854,474408,68.21043023505125,00:01:08,0.446,schools
"105 TALISMAN AV, VANCOUVER, BC",1210643,474303,1234,General Wolfe Elementary,1210854,474408,56.17013124094973,00:00:56,0.263,schools
"105 W 18TH AV, VANCOUVER, BC",1210707,475255,1234,Simon Fraser Elementary,1210646,475505,110.98436476872752,00:01:50,0.657,schools
"105 W 20TH AV, VANCOUVER, BC",1210716,475056,1234,Simon Fraser Elementary,1210646,475505,118.90193503715109,00:01:58,0.884,schools
"105 W 26TH AV, VANCOUVER, BC",1210721,474499,1234,General Wolfe Elementary,1210854,474408,50.41506728407775,00:00:50,0.277,schools
"105 W 3RD AV, VANCOUVER, BC",1210679,476771,1234,St Patrick Regional Secondary,1211034,475992,172.3594218467017,00:02:52,1.353,schools
"105 W 3RD AV, VANCOUVER, BC",1210691,476776,1234,St Patrick Regional Secondary,1211034,475992,172.3594218467017,00:02:52,1.353,schools
"105 W 40TH AV, VANCOUVER, BC",1210739,473038,1234,Sir Wm Van Horne Elementary,1210881,472668,93.70776827820463,00:01:33,0.646,schools
"105 W KING EDWARD AV, VANCOUVER, BC",1210719,474623,1234,General Wolfe Elementary,1210854,474408,74.1606248778673,00:01:14,0.401,schools
"1050 ALBERNI ST, VANCOUVER, BC",1209428,478505,1234,Pattison High School,1209307,478110,101.88740715368124,00:01:41,0.686,schools
"1050 ALBERNI ST, VANCOUVER, BC",1209422,478512,1234,Pattison High School,1209307,478110,101.88740715368124,00:01:41,0.686,schools
"1050 BEACH AV, VANCOUVER, BC",1208630,477546,1234,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BEACH AV, VANCOUVER, BC",1208411,477879,1234,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BEACH AV, VANCOUVER, BC",1208581,477513,1234,Anchor Point Montessori,1208902,477646,46.52693800582178,00:00:46,0.436,schools
"1050 BIDWELL ST, VANCOUVER, BC",1208364,478804,1234,King George Secondary,1208443,479047,32.36396295324642,00:00:32,0.278,schools
"1050 BROUGHTON ST, VANCOUVER, BC",1208695,478508,1234,Lord Roberts Annex,1208956,478319,68.9315156995353,00:01:08,0.373,schools
"1050 BURRARD ST, VANCOUVER, BC",1209203,477969,1234,Pattison High School,1209307,478110,82.31104679582478,00:01:22,0.629,schools
"1050 CHILCO ST, VANCOUVER, BC",1207982,479074,1234,King George Secondary,1208443,479047,106.64044146229813,00:01:46,0.832,schools
"1050 CONNAUGHT DRIVE, VANCOUVER, BC",1209201,473891,1234,Vancouver Talmud Torah Elementary,1209333,474385,107.80298258998211,00:01:47,0.674,schools
"1050 DEVONSHIRE CRESCENT, VANCOUVER, BC",1209197,474005,1234,Vancouver Talmud Torah Elementary,1209333,474385,83.13378907021797,00:01:23,0.548,schools
"1050 E 10TH AV, VANCOUVER, BC",1212521,476032,1234,Florence Nightingale StrongStart Centre,1211687,475869,122.29390357492308,00:02:02,0.988,schools
"1050 E 11TH AV, VANCOUVER, BC",1212525,475931,1234,Florence Nightingale StrongStart Centre,1211687,475869,110.02334178015606,00:01:50,0.889,schools
"1050 E 12TH AV, VANCOUVER, BC",1212528,475830,1234,Florence Nightingale StrongStart Centre,1211687,475869,110.54824525943219,00:01:50,0.891,schools
"1050 E 13TH AV, VANCOUVER, BC",1212532,475729,1234,Florence Nightingale StrongStart Centre,1211687,475869,123.60257150901025,00:02:03,0.996,schools
"1050 E 33RD AV, VANCOUVER, BC",1212537,473672,1234,Sir Richard McBride Annex,1212408,473884,70.84389652101997,00:01:10,0.485,schools
"1050 E GEORGIA ST, VANCOUVER, BC",1212448,477894,1234,Admiral Seymour StrongStart Centre,1212578,477967,67.27703130509359,00:01:07,0.289,schools
"1050 E HASTINGS ST, VANCOUVER, BC",1212466,478197,1234,Admiral Seymour StrongStart Centre,1212578,477967,48.19016532878545,00:00:48,0.271,schools
"1050 GLEN DRIVE, VANCOUVER, BC",1212537,477549,1234,Admiral Seymour StrongStart Centre,1212578,477967,102.69610436916867,00:01:42,0.572,schools
"1050 GRANVILLE ST, VANCOUVER, BC",1209431,477827,1234,Anchor Point Montessori,1208902,477646,144.72327983047373,00:02:24,0.907,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208769,477765,1234,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208758,477775,1234,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HARWOOD ST, VANCOUVER, BC",1208743,477789,1234,Anchor Point Montessori,1208902,477646,86.73345250889332,00:01:26,0.52,schools
"1050 HOMER ST, VANCOUVER, BC",1209657,477632,1234,Elsie Roy Elementary,1209538,477136,118.29787096587178,00:01:58,0.917,schools
"1050 JERVIS ST, VANCOUVER, BC",1208765,478443,1234,Lord Roberts Annex,1208956,478319,49.613160170690676,00:00:49,0.321,schools
"1050 KINGSWAY, VANCOUVER, BC",1212499,475132,1234,Charles Dickens Elementary,1212535,475325,91.136170534508,00:01:31,0.513,schools
"1050 LAURIER AV, VANCOUVER, BC",1209196,474682,1234,Emily Carr Elementary,1209375,474661,125.0620097003789,00:02:05,0.582,schools
"1050 NANTON AV, VANCOUVER, BC",1209193,474210,1234,Vancouver Talmud Torah Elementary,1209333,474385,66.84143642057407,00:01:06,0.344,schools
"1050 NICOLA ST, VANCOUVER, BC",1208566,478612,1234,King George Secondary,1208443,479047,70.68338254799212,00:01:10,0.567,schools
"1050 W 10TH AV, VANCOUVER, BC",1209185,476004,1234,L'Ecole Bilingue Elementary,1209026,475541,121.32581302381237,00:02:01,0.648,schools
"1050 W 10TH AV, VANCOUVER, BC",1209215,476004,1234,L'Ecole Bilingue Elementary,1209026,475541,121.32581302381237,00:02:01,0.648,schools
"1050 W 10TH AV, VANCOUVER, BC",1209200,476004,1234,L'Ecole Bilingue Elementary,1209026,475541,121.32581302381237,00:02:01,0.648,schools
"1050 W 15TH AV, VANCOUVER, BC",1209177,475493,1234,L'Ecole Bilingue Elementary,1209026,475541,56.34379728267323,00:00:56,0.197,schools
"1050 W 26TH AV, VANCOUVER, BC",1209190,474415,1234,Westside Montessori,1209243,474492,52.838089768516824,00:00:52,0.19,schools
"1050 W 33RD AV, VANCOUVER, BC",1209203,473669,1234,Vancouver Talmud Torah Elementary,1209333,474385,128.54088749096084,00:02:08,0.98,schools
"1050 W 38TH AV, VANCOUVER, BC",1209189,473148,1234,Vancouver College,1208709,472956,98.31834031402116,00:01:38,0.681,schools
"1050 W KING EDWARD AV, VANCOUVER, BC",1209188,474521,1234,Westside Montessori,1209243,474492,57.68473587693453,00:00:57,0.192,schools
"1050 W PENDER ST, VANCOUVER, BC",1209680,478770,1234,Alexander Academy,1210097,478578,108.59173704675251,00:01:48,0.604,schools
"1051 BROUGHTON ST, VANCOUVER, BC",1208625,478572,1234,Lord Roberts Elementary,1208355,478705,81.4140850710219,00:01:21,0.56,schools
"1051 DAVIE ST, VANCOUVER, BC",1208931,477994,1234,Pattison High School,1209307,478110,75.7776155046993,00:01:15,0.475,schools
"1051 E 12TH AV, VANCOUVER, BC",1212526,475887,1234,Florence Nightingale StrongStart Centre,1211687,475869,107.91357101299187,00:01:47,0.997,schools
"1051 E 15TH AV, VANCOUVER, BC",1212519,475583,1234,Charles Dickens Elementary,1212535,475325,104.27606383863933,00:01:44,0.454,schools
"1051 E 21ST AV, VANCOUVER, BC",1212540,475013,1234,Charles Dickens Elementary,1212535,475325,74.64332224416307,00:01:14,0.343,schools
"1051 E 37TH AV, VANCOUVER, BC",1212508,473288,1234,Sir Alexander Mackenzie Elementary,1212313,473057,62.10090245663237,00:01:02,0.4,schools
"1051 IRONWORK PASSAGE, VANCOUVER, BC",1209114,476661,1234,False Creek Elementary,1209243,476553,195.09066602658356,00:03:15,0.397,schools
"1051 LAURIER AV, VANCOUVER, BC",1209192,474763,1234,Westside Montessori,1209243,474492,81.47891504461624,00:01:21,0.533,schools
"1051 WOLFE AV, VANCOUVER, BC",1209190,475084,1234,L'Ecole Bilingue Elementary,1209026,475541,70.00217521173072,00:01:10,0.642,schools
"1052 E 14TH AV, VANCOUVER, BC",1212536,475630,1234,Charles Dickens Elementary,1212535,475325,130.10164894596963,00:02:10,0.608,schools
"1052 ROBSON ST, VANCOUVER, BC",1209361,478413,1234,Pattison High School,1209307,478110,91.87098500554234,00:01:31,0.594,schools
"1052 WOLFE AV, VANCOUVER, BC",1209143,475023,1234,Westside Montessori,1209243,474492,98.09385247841787,00:01:38,0.743,schools
"1053 DOUGLAS CRESCENT, VANCOUVER, BC",1209193,475196,1234,L'Ecole Bilingue Elementary,1209026,475541,71.55762546067254,00:01:11,0.675,schools
"1053 E 11TH AV, VANCOUVER, BC",1212534,475989,1234,Florence Nightingale StrongStart Centre,1211687,475869,116.82182150784725,00:01:56,1.086,schools
"1053 E 12TH AV, VANCOUVER, BC",1212536,475887,1234,Florence Nightingale StrongStart Centre,1211687,475869,104.64156283682127,00:01:44,0.987,schools
"1053 E 15TH AV, VANCOUVER, BC",1212530,475583,1234,Charles Dickens Elementary,1212535,475325,100.67686523599149,00:01:40,0.443,schools
"1053 KINGSWAY, VANCOUVER, BC",1212534,475189,1234,Charles Dickens Elementary,1212535,475325,48.06881344993802,00:00:48,0.196,schools
"1053 NICOLA ST, VANCOUVER, BC",1208538,478638,1234,Lord Roberts Elementary,1208355,478705,58.74396286099642,00:00:58,0.377,schools
"1054 BALFOUR AV, VANCOUVER, BC",1209202,474819,1234,Westside Montessori,1209243,474492,128.58871616419097,00:02:08,0.838,schools
"1054 E 11TH AV, VANCOUVER, BC",1212535,475931,1234,Florence Nightingale StrongStart Centre,1211687,475869,113.29534995625046,00:01:53,0.899,schools
"1054 E 22ND AV, VANCOUVER, BC",1212540,474851,1234,Charles Dickens Annex,1212533,474809,122.90451855592255,00:02:02,0.659,schools
"1054 E 31ST AV, VANCOUVER, BC",1212522,473924,1234,Sir Richard McBride Annex,1212408,473884,22.32462518490572,00:00:22,0.07,schools
"1054 W 11TH AV, VANCOUVER, BC",1209186,475901,1234,L'Ecole Bilingue Elementary,1209026,475541,111.44748238005528,00:01:51,0.546,schools
"1054 W 11TH AV, VANCOUVER, BC",1209201,475901,1234,L'Ecole Bilingue Elementary,1209026,475541,111.44748238005528,00:01:51,0.546,schools
"1055 CANADA PLACE, VANCOUVER, BC",1209925,479094,1234,Alexander Academy,1210097,478578,175.13442380659225,00:02:55,0.889,schools
"1055 DENMAN ST, VANCOUVER, BC",1208207,478934,1234,King George Secondary,1208443,479047,92.0113378979095,00:01:32,0.766,schools
"1055 DUNSMUIR ST, VANCOUVER, BC",1209587,478729,1234,Alexander Academy,1210097,478578,117.55711260406301,00:01:57,0.771,schools
"1055 E 17TH AV, VANCOUVER, BC",1212533,475414,1234,Charles Dickens Elementary,1212535,475325,64.71201688255749,00:01:04,0.243,schools
"1055 E 29TH AV, VANCOUVER, BC",1212510,474211,1234,Sir Richard McBride Annex,1212408,473884,65.16862496153131,00:01:05,0.482,schools
"1055 E 38TH AV, VANCOUVER, BC",1212534,473212,1234,Sir Alexander Mackenzie Elementary,1212313,473057,95.82381675396799,00:01:35,0.539,schools
"1055 E 39TH AV, VANCOUVER, BC",1212536,473113,1234,Sir Alexander Mackenzie Elementary,1212313,473057,92.22123417798005,00:01:32,0.437,schools
"1055 E 40TH AV, VANCOUVER, BC",1212542,473008,1234,Sir Alexander Mackenzie Elementary,1212313,473057,94.95839449763095,00:01:34,0.431,schools
"1055 E 41ST AV, VANCOUVER, BC",1212547,472905,1234,Sir Alexander Mackenzie Elementary,1212313,473057,104.39363594289401,00:01:44,0.535,schools
"1055 E BROADWAY, VANCOUVER, BC",1212513,476198,1234,Mount Pleasant StrongStart Centre,1211649,476302,148.93823795139645,00:02:28,1.138,schools
"1055 E PENDER ST, VANCOUVER, BC",1212464,478153,1234,Admiral Seymour StrongStart Centre,1212578,477967,55.48036130619822,00:00:55,0.232,schools
"1055 GRANVILLE ST, VANCOUVER, BC",1209377,477860,1234,Pattison High School,1209307,478110,147.11725953125648,00:02:27,0.847,schools
"1055 HARWOOD ST, VANCOUVER, BC",1208791,477825,1234,Pattison High School,1209307,478110,104.19928258857377,00:01:44,0.683,schools
"1055 HOMER ST, VANCOUVER, BC",1209608,477666,1234,Elsie Roy Elementary,1209538,477136,126.43400354010838,00:02:06,0.906,schools
"1055 RICHARDS ST, VANCOUVER, BC",1209529,477729,1234,Elsie Roy Elementary,1209538,477136,143.11872322782753,00:02:23,1.014,schools
"1055 SEYMOUR ST, VANCOUVER, BC",1209453,477791,1234,Pattison High School,1209307,478110,154.13961701456114,00:02:34,0.944,schools
"1055 VERNON DRIVE, VANCOUVER, BC",1212684,477619,1234,Britannia Community Elementary,1213247,477541,118.32832074494205,00:01:58,0.732,schools
"1055 W 10TH AV, VANCOUVER, BC",1209183,476062,1234,L'Ecole Bilingue Elementary,1209026,475541,121.02123191546845,00:02:01,0.908,schools
"1055 W 12TH AV, VANCOUVER, BC",1209186,475857,1234,L'Ecole Bilingue Elementary,1209026,475541,68.35216034242444,00:01:08,0.475,schools
"1055 W 13TH AV, VANCOUVER, BC",1209181,475752,1234,L'Ecole Bilingue Elementary,1209026,475541,88.5766168172906,00:01:28,0.605,schools
"1055 W 15TH AV, VANCOUVER, BC",1209191,475546,1234,L'Ecole Bilingue Elementary,1209026,475541,65.94310303059153,00:01:05,0.393,schools
"1055 W BROADWAY, VANCOUVER, BC",1209189,476173,1234,L'Ecole Bilingue Elementary,1209026,475541,133.54441214895755,00:02:13,1.012,schools
"1055 W GEORGIA ST, VANCOUVER, BC",1209553,478583,1234,Pattison High School,1209307,478110,135.7319797040243,00:02:15,0.991,schools
"1055 WOLFE AV, VANCOUVER, BC",1209166,475124,1234,L'Ecole Bilingue Elementary,1209026,475541,65.62795458746236,00:01:05,0.596,schools
"1056 BURNABY ST, VANCOUVER, BC",1208816,477869,1234,Anchor Point Montessori,1208902,477646,91.38398002935138,00:01:31,0.628,schools
"1056 E 12TH AV, VANCOUVER, BC",1212539,475831,1234,Florence Nightingale StrongStart Centre,1211687,475869,114.11303725306483,00:01:54,0.902,schools
"1056 E 14TH AV, VANCOUVER, BC",1212545,475630,1234,Charles Dickens Elementary,1212535,475325,133.04644780264718,00:02:13,0.617,schools
"1056 E 16TH AV, VANCOUVER, BC",1212533,475458,1234,Charles Dickens Elementary,1212535,475325,97.97512194464038,00:01:37,0.43,schools
"1056 E 18TH AV, VANCOUVER, BC",1212529,475256,1234,Charles Dickens Elementary,1212535,475325,75.54656078049035,00:01:15,0.271,schools
"1056 E 21ST AV, VANCOUVER, BC",1212524,474956,1234,Charles Dickens Annex,1212533,474809,71.45198551947774,00:01:11,0.262,schools
"1056 E 37TH AV, VANCOUVER, BC",1212531,473257,1234,Sir Alexander Mackenzie Elementary,1212313,473057,79.3539093472021,00:01:19,0.378,schools
"1056 E 38TH AV, VANCOUVER, BC",1212536,473155,1234,Sir Alexander Mackenzie Elementary,1212313,473057,70.56449522871671,00:01:10,0.279,schools
"1056 E 40TH AV, VANCOUVER, BC",1212544,472948,1234,Sir Alexander Mackenzie Elementary,1212313,473057,86.92618304540639,00:01:26,0.381,schools
"1056 MATTHEWS AV, VANCOUVER, BC",1209126,475043,1234,L'Ecole Bilingue Elementary,1209026,475541,78.05193918862891,00:01:18,0.695,schools
"1056 RICHELIEU AV, VANCOUVER, BC",1209144,475277,1234,L'Ecole Bilingue Elementary,1209026,475541,74.07861714541615,00:01:14,0.548,schools
"1056 W 13TH AV, VANCOUVER, BC",1209189,475693,1234,L'Ecole Bilingue Elementary,1209026,475541,74.27041586960273,00:01:14,0.321,schools
"1056 W 14TH AV, VANCOUVER, BC",1209191,475588,1234,L'Ecole Bilingue Elementary,1209026,475541,50.723396574484354,00:00:50,0.213,schools
"1057 BARCLAY ST, VANCOUVER, BC",1209229,478321,1234,Pattison High School,1209307,478110,58.15210383559456,00:00:58,0.378,schools
"1057 DAVIE ST, VANCOUVER, BC",1208920,478004,1234,Pattison High School,1209307,478110,79.34450501121248,00:01:19,0.49,schools
"1057 DENMAN ST, VANCOUVER, BC",1208182,478906,1234,Lord Roberts Elementary,1208355,478705,67.59877261760283,00:01:07,0.543,schools
"1057 E 13TH AV, VANCOUVER, BC",1212540,475788,1234,Florence Nightingale StrongStart Centre,1211687,475869,108.89099126149371,00:01:48,0.988,schools
"1057 E 14TH AV, VANCOUVER, BC",1212536,475686,1234,Charles Dickens Elementary,1212535,475325,116.90460163991536,00:01:56,0.531,schools
"1057 E 21ST AV, VANCOUVER, BC",1212542,475009,1234,Charles Dickens Annex,1212533,474809,60.219477927766135,00:01:00,0.334,schools
"1058 E 13TH AV, VANCOUVER, BC",1212542,475729,1234,Florence Nightingale StrongStart Centre,1211687,475869,126.87456967144867,00:02:06,1.006,schools
"1058 E 39TH AV, VANCOUVER, BC",1212542,473053,1234,Sir Alexander Mackenzie Elementary,1212313,473057,74.43349901369858,00:01:14,0.28,schools
"1058 NELSON ST, VANCOUVER, BC",1209098,478207,1234,Pattison High School,1209307,478110,116.26954292852719,00:01:56,0.911,schools
"1059 E 11TH AV, VANCOUVER, BC",1212543,475989,1234,Florence Nightingale StrongStart Centre,1211687,475869,113.87701807875054,00:01:53,1.077,schools
"1059 E 12TH AV, VANCOUVER, BC",1212543,475888,1234,Florence Nightingale StrongStart Centre,1211687,475869,102.34429686805306,00:01:42,0.98,schools
"1059 E 33RD AV, VANCOUVER, BC",1212526,473726,1234,Sir Richard McBride Annex,1212408,473884,61.23930159607713,00:01:01,0.407,schools
"1059 NELSON ST, VANCOUVER, BC",1209147,478246,1234,Pattison High School,1209307,478110,56.64664705640008,00:00:56,0.274,schools
"106 CARRALL ST, VANCOUVER, BC",1210864,478513,1234,Crosstown Elementary,1210665,477892,191.8594461504074,00:03:11,1.645,schools
"106 E 18TH AV, VANCOUVER, BC",1211066,475210,1234,Simon Fraser Elementary,1210646,475505,88.70803563735241,00:01:28,0.649,schools
"106 E 37TH AV, VANCOUVER, BC",1211089,473282,1234,General Brock Elementary,1211269,473756,125.31129262096418,00:02:05,0.989,schools
"106 E 38TH AV, VANCOUVER, BC",1211091,473180,1234,General Brock Elementary,1211269,473756,98.8682677351617,00:01:38,0.805,schools
"106 E 40TH AV, VANCOUVER, BC",1211094,472978,1234,General Brock Elementary,1211269,473756,114.45194509205389,00:01:54,1.018,schools
"106 E 6TH AV, VANCOUVER, BC",1211024,476421,1234,St Patrick Regional Secondary,1211034,475992,97.76520353088836,00:01:37,0.713,schools
"106 E 7TH AV, VANCOUVER, BC",1211017,476321,1234,St Patrick Regional Secondary,1211034,475992,78.11761479548586,00:01:18,0.608,schools
"106 W 12TH AV, VANCOUVER, BC",1210698,475828,1234,St Patrick's Elementary,1211054,475810,165.94781460789855,00:02:45,1.023,schools
"106 W HASTINGS ST, VANCOUVER, BC",1210585,478236,1234,Crosstown Elementary,1210665,477892,159.68075602964498,00:02:39,1.039,schools
"106 W HASTINGS ST, VANCOUVER, BC",1210577,478238,1234,Crosstown Elementary,1210665,477892,159.68075602964498,00:02:39,1.039,schools
"1060 ALBERNI ST, VANCOUVER, BC",1209393,478535,1234,Pattison High School,1209307,478110,93.02149213930977,00:01:33,0.65,schools
"1060 BARCLAY ST, VANCOUVER, BC",1209207,478259,1234,Pattison High School,1209307,478110,57.720240208860055,00:00:57,0.364,schools
"1060 BARCLAY ST, VANCOUVER, BC",1209170,478293,1234,Pattison High School,1209307,478110,57.720240208860055,00:00:57,0.364,schools
"1060 DAVIE ST, VANCOUVER, BC",1208886,477953,1234,Anchor Point Montessori,1208902,477646,100.32690177630845,00:01:40,0.73,schools
"1060 E 10TH AV, VANCOUVER, BC",1212532,476031,1234,Florence Nightingale StrongStart Centre,1211687,475869,125.88622672797062,00:02:05,0.999,schools
"1060 E 11TH AV, VANCOUVER, BC",1212545,475932,1234,Florence Nightingale StrongStart Centre,1211687,475869,116.57421837794597,00:01:56,0.909,schools
"1060 E 20TH AV, VANCOUVER, BC",1212535,475057,1234,Charles Dickens Annex,1212533,474809,93.54007495551342,00:01:33,0.372,schools
"1060 E 20TH AV, VANCOUVER, BC",1212530,475057,1234,Charles Dickens Annex,1212533,474809,93.54007495551342,00:01:33,0.372,schools
"1060 E 22ND AV, VANCOUVER, BC",1212547,474849,1234,Charles Dickens Annex,1212533,474809,128.15805860673282,00:02:08,0.675,schools
"1060 E 22ND AV, VANCOUVER, BC",1212556,474855,1234,Charles Dickens Annex,1212533,474809,128.15805860673282,00:02:08,0.675,schools
"1060 E 33RD AV, VANCOUVER, BC",1212550,473673,1234,Sir Richard McBride Annex,1212408,473884,82.37665452695096,00:01:22,0.53,schools
"1060 E HASTINGS ST, VANCOUVER, BC",1212473,478197,1234,Admiral Seymour StrongStart Centre,1212578,477967,48.16922753410442,00:00:48,0.271,schools
"1060 GRANVILLE ST, VANCOUVER, BC",1209423,477819,1234,Anchor Point Montessori,1208902,477646,138.47075545083956,00:02:18,0.888,schools
"1060 GRANVILLE ST, VANCOUVER, BC",1209418,477813,1234,Anchor Point Montessori,1208902,477646,138.47075545083956,00:02:18,0.888,schools
"1060 HOWE ST, VANCOUVER, BC",1209362,477906,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209346,477889,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209336,477878,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209330,477872,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209367,477912,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209342,477884,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209333,477864,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209364,477898,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209352,477895,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209369,477919,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 HOWE ST, VANCOUVER, BC",1209361,477895,1234,Anchor Point Montessori,1208902,477646,126.88317092902257,00:02:06,0.803,schools
"1060 NICOLA ST, VANCOUVER, BC",1208534,478560,1234,Lord Roberts Elementary,1208355,478705,54.28295253697688,00:00:54,0.332,schools
"1060 W 15TH AV, VANCOUVER, BC",1209157,475492,1234,L'Ecole Bilingue Elementary,1209026,475541,49.79132138919433,00:00:49,0.177,schools
"1060 W 8TH AV, VANCOUVER, BC",1209166,476213,1234,L'Ecole Bilingue Elementary,1209026,475541,158.96986871303963,00:02:38,0.847,schools
"1060 W 8TH AV, VANCOUVER, BC",1209181,476213,1234,L'Ecole Bilingue Elementary,1209026,475541,158.96986871303963,00:02:38,0.847,schools
"1060 W 8TH AV, VANCOUVER, BC",1209183,476209,1234,L'Ecole Bilingue Elementary,1209026,475541,158.96986871303963,00:02:38,0.847,schools
"1060 W KING EDWARD AV, VANCOUVER, BC",1209168,474521,1234,Westside Montessori,1209243,474492,51.05118205900462,00:00:51,0.172,schools
"1061 E 10TH AV, VANCOUVER, BC",1212531,476088,1234,Florence Nightingale StrongStart Centre,1211687,475869,129.4848134488687,00:02:09,1.187,schools
"1061 E 15TH AV, VANCOUVER, BC",1212537,475583,1234,Charles Dickens Elementary,1212535,475325,98.38646612520849,00:01:38,0.436,schools
"1061 E 38TH AV, VANCOUVER, BC",1212544,473213,1234,Sir Alexander Mackenzie Elementary,1212313,473057,92.54443073595255,00:01:32,0.529,schools
"1061 E 39TH AV, VANCOUVER, BC",1212549,473113,1234,Sir Alexander Mackenzie Elementary,1212313,473057,87.96739101107748,00:01:27,0.424,schools
"1061 E 40TH AV, VANCOUVER, BC",1212552,473009,1234,Sir Alexander Mackenzie Elementary,1212313,473057,91.48762898190955,00:01:31,0.42,schools
"1061 W 38TH AV, VANCOUVER, BC",1209168,473208,1234,King David High School,1209691,472828,145.86261548998965,00:02:25,1.031,schools
"1062 E 12TH AV, VANCOUVER, BC",1212548,475831,1234,Florence Nightingale StrongStart Centre,1211687,475869,117.05777102640918,00:01:57,0.911,schools
"1062 E 20TH AV, VANCOUVER, BC",1212543,475057,1234,Charles Dickens Annex,1212533,474809,97.79414089601134,00:01:37,0.385,schools
"1062 E 21ST AV, VANCOUVER, BC",1212534,474956,1234,Charles Dickens Annex,1212533,474809,74.72334897615265,00:01:14,0.272,schools
"1062 E 37TH AV, VANCOUVER, BC",1212544,473257,1234,Sir Alexander Mackenzie Elementary,1212313,473057,83.60733040380039,00:01:23,0.391,schools
"1062 E 38TH AV, VANCOUVER, BC",1212546,473156,1234,Sir Alexander Mackenzie Elementary,1212313,473057,73.84262845694245,00:01:13,0.289,schools
"1062 E 39TH AV, VANCOUVER, BC",1212552,473054,1234,Sir Alexander Mackenzie Elementary,1212313,473057,77.55369512539818,00:01:17,0.29,schools
"1062 E 40TH AV, VANCOUVER, BC",1212554,472949,1234,Sir Alexander Mackenzie Elementary,1212313,473057,90.24276927631446,00:01:30,0.391,schools
"1062 E 7TH AV, VANCOUVER, BC",1212534,476342,1234,Mount Pleasant StrongStart Centre,1211649,476302,159.95878768896392,00:02:39,0.936,schools
"1062 HOMER ST, VANCOUVER, BC",1209632,477604,1234,Elsie Roy Elementary,1209538,477136,120.44554354862433,00:02:00,0.94,schools
"1062 HOMER ST, VANCOUVER, BC",1209642,477615,1234,Elsie Roy Elementary,1209538,477136,120.44554354862433,00:02:00,0.94,schools
