address,albers_x,albers_y,nearest_facility,coord_x,coord_y,drv_time_sec,drv_time_hrs,drv_dist,tag
"2640 CAROLINA ST, VANCOUVER, BC",1211888,476012,Mount Pleasant StrongStart Centre,1211649,476302,69.98145168795465,00:01:09,0.457,schools
"2640 GLEN DRIVE, VANCOUVER, BC",1212603,475987,Florence Nightingale StrongStart Centre,1211687,475869,103.83021818446355,00:01:43,1.017,schools
"2640 PRINCE ALBERT ST, VANCOUVER, BC",1212178,475976,Florence Nightingale StrongStart Centre,1211687,475869,88.1053242635785,00:01:28,0.744,schools
"2641 FRASER ST, VANCOUVER, BC",1211995,475972,Florence Nightingale StrongStart Centre,1211687,475869,40.735161426437784,00:00:40,0.455,schools
"2642 MAIN ST, VANCOUVER, BC",1211178,475988,St Patrick's Elementary,1211054,475810,71.69910978661504,00:01:11,0.371,schools
"2642 TEMPLETON DRIVE, VANCOUVER, BC",1214152,476042,Laura Secord Elementary,1214117,476156,63.21531118598803,00:01:03,0.313,schools
"2643 COLUMBIA ST, VANCOUVER, BC",1210506,475973,St Patrick's Elementary,1211054,475810,139.79657073728816,00:02:19,1.104,schools
"2644 MANITOBA ST, VANCOUVER, BC",1210744,476000,St Patrick Regional Secondary,1211034,475992,94.41032260634205,00:01:34,0.693,schools
"2645 CAROLINA ST, VANCOUVER, BC",1211851,475963,Florence Nightingale StrongStart Centre,1211687,475869,46.34597849888184,00:00:46,0.265,schools
"2645 LAKEWOOD DRIVE, VANCOUVER, BC",1213961,476066,Laura Secord Elementary,1214117,476156,83.63745275547339,00:01:23,0.55,schools
"2646 GLEN DRIVE, VANCOUVER, BC",1212604,475977,Florence Nightingale StrongStart Centre,1211687,475869,103.9474984539707,00:01:43,1.018,schools
"2646 YUKON ST, VANCOUVER, BC",1210304,475969,St Patrick's Elementary,1211054,475810,147.6623588937447,00:02:27,1.185,schools
"2647 MANITOBA ST, VANCOUVER, BC",1210695,475976,St Patrick's Elementary,1211054,475810,146.45360133666006,00:02:26,1.074,schools
"2648 ALBERTA ST, VANCOUVER, BC",1210445,475974,St Patrick's Elementary,1211054,475810,134.01828302095416,00:02:14,1.043,schools
"2648 PRINCE ALBERT ST, VANCOUVER, BC",1212178,475965,Florence Nightingale StrongStart Centre,1211687,475869,68.5367085665914,00:01:08,0.592,schools
"2648 ST. CATHERINES ST, VANCOUVER, BC",1212318,475973,Florence Nightingale StrongStart Centre,1211687,475869,88.42687153072148,00:01:28,0.73,schools
"2648 TEMPLETON DRIVE, VANCOUVER, BC",1214153,476032,Laura Secord Elementary,1214117,476156,11.488669119083681,00:00:11,0.084,schools
"2649 FRASER ST, VANCOUVER, BC",1211996,475960,Florence Nightingale StrongStart Centre,1211687,475869,60.8519857910763,00:01:00,0.412,schools
"265 E 15TH AV, VANCOUVER, BC",1211303,475594,St Patrick's Elementary,1211054,475810,84.66531119293563,00:01:24,0.497,schools
"265 E 20TH AV, VANCOUVER, BC",1211321,475092,David Livingstone Elementary,1211419,474823,108.73575900245118,00:01:48,0.799,schools
"265 E 21ST AV, VANCOUVER, BC",1211318,474991,David Livingstone Elementary,1211419,474823,112.8556412334828,00:01:52,0.701,schools
"265 E 23RD AV, VANCOUVER, BC",1211304,474790,David Livingstone Elementary,1211419,474823,25.593588283656956,00:00:25,0.072,schools
"265 E 24TH AV, VANCOUVER, BC",1211307,474689,David Livingstone Elementary,1211419,474823,40.99758047251095,00:00:40,0.172,schools
"265 E 2ND AV, VANCOUVER, BC",1211271,476792,St Francis Xavier,1211599,476578,138.02499202094518,00:02:18,0.934,schools
"265 E 36TH AV, VANCOUVER, BC",1211325,473442,General Brock Elementary,1211269,473756,67.07616233133756,00:01:07,0.505,schools
"265 E 38TH AV, VANCOUVER, BC",1211327,473243,General Brock Elementary,1211269,473756,110.8645075225689,00:01:50,0.807,schools
"265 E 4TH AV, VANCOUVER, BC",1211257,476670,St Patrick Regional Secondary,1211034,475992,108.4015313903236,00:01:48,0.917,schools
"265 E WOODSTOCK AV, VANCOUVER, BC",1211357,472940,John Oliver Secondary,1211882,472752,114.0549443568957,00:01:54,0.647,schools
"265 UNION ST, VANCOUVER, BC",1211330,477836,Lord Strathcona Community Elementary,1211760,478069,126.0689232675785,00:02:06,0.747,schools
"2650 CLARK DRIVE, VANCOUVER, BC",1212929,476004,Queen Alexandra StrongStart Centre,1212974,476135,141.7578667873267,00:02:21,0.459,schools
"2651 GLEN DRIVE, VANCOUVER, BC",1212563,475990,Florence Nightingale StrongStart Centre,1211687,475869,99.57202904598036,00:01:39,1.021,schools
"2652 TEMPLETON DRIVE, VANCOUVER, BC",1214153,476022,Laura Secord Elementary,1214117,476156,17.108741806363497,00:00:17,0.133,schools
"2653 COMMERCIAL DRIVE, VANCOUVER, BC",1213397,476003,Queen Alexandra StrongStart Centre,1212974,476135,105.03932717020786,00:01:45,0.551,schools
"2655 GRANVILLE ST, VANCOUVER, BC",1208378,475956,Peak House,1208284,476091,69.24409224182857,00:01:09,0.351,schools
"2655 MAIN ST, VANCOUVER, BC",1211118,476005,St Patrick Regional Secondary,1211034,475992,15.136587949475082,00:00:15,0.165,schools
"2655 MAIN ST, VANCOUVER, BC",1211118,476022,St Patrick Regional Secondary,1211034,475992,15.136587949475082,00:00:15,0.165,schools
"2659 PRINCE ALBERT ST, VANCOUVER, BC",1212133,475962,Florence Nightingale StrongStart Centre,1211687,475869,65.69406690923647,00:01:05,0.547,schools
"266 E 15TH AV, VANCOUVER, BC",1211333,475538,St Patrick's Elementary,1211054,475810,113.19920061741678,00:01:53,0.529,schools
"266 E 19TH AV, VANCOUVER, BC",1211303,475136,David Livingstone Elementary,1211419,474823,98.89552438312202,00:01:38,0.693,schools
"266 E 21ST AV, VANCOUVER, BC",1211302,474934,David Livingstone Elementary,1211419,474823,101.91527050329498,00:01:41,0.393,schools
"266 E 22ND AV, VANCOUVER, BC",1211314,474833,David Livingstone Elementary,1211419,474823,73.53903841965476,00:01:13,0.307,schools
"266 E 23RD AV, VANCOUVER, BC",1211315,474733,David Livingstone Elementary,1211419,474823,66.03847057135482,00:01:06,0.299,schools
"266 E 26TH AV, VANCOUVER, BC",1211302,474436,David Livingstone Elementary,1211419,474823,65.52396288007732,00:01:05,0.431,schools
"266 E 32ND AV, VANCOUVER, BC",1211347,473846,General Brock Elementary,1211269,473756,77.26599019455429,00:01:17,0.615,schools
"266 E 38TH AV, VANCOUVER, BC",1211339,473185,General Brock Elementary,1211269,473756,131.89075716918506,00:02:11,0.908,schools
"266 E 39TH AV, VANCOUVER, BC",1211338,473084,General Brock Elementary,1211269,473756,130.95107020101523,00:02:10,0.896,schools
"266 E PENDER ST, VANCOUVER, BC",1211281,478080,Lord Strathcona Community Elementary,1211760,478069,131.42229152511317,00:02:11,0.696,schools
"266 W 26TH AV, VANCOUVER, BC",1210495,474429,General Wolfe Elementary,1210854,474408,114.71735712259517,00:01:54,0.706,schools
"2660 SPRUCE ST, VANCOUVER, BC",1209123,475958,L'Ecole Bilingue Elementary,1209026,475541,121.59760055815723,00:02:01,1.013,schools
"2664 BIRCH ST, VANCOUVER, BC",1208777,475952,Peak House,1208284,476091,117.52673892744197,00:01:57,0.771,schools
"2665 CAROLINA ST, VANCOUVER, BC",1211852,475954,Florence Nightingale StrongStart Centre,1211687,475869,46.41796499094905,00:00:46,0.266,schools
"267 E 19TH AV, VANCOUVER, BC",1211320,475194,St Patrick's Elementary,1211054,475810,114.08729557616451,00:01:54,0.877,schools
"267 E 22ND AV, VANCOUVER, BC",1211312,474891,David Livingstone Elementary,1211419,474823,101.44573430046265,00:01:41,0.609,schools
"267 E 23RD AV, VANCOUVER, BC",1211314,474791,David Livingstone Elementary,1211419,474823,22.317644018903316,00:00:22,0.062,schools
"267 E 40TH AV, VANCOUVER, BC",1211343,473041,General Brock Elementary,1211269,473756,125.48238497633848,00:02:05,0.985,schools
"2670 GARDEN DRIVE, VANCOUVER, BC",1214302,476042,Laura Secord Elementary,1214117,476156,44.20854227857993,00:00:44,0.334,schools
"2670 VICTORIA DRIVE, VANCOUVER, BC",1213776,476023,Stratford Hall,1213464,475654,79.10567303474268,00:01:19,0.64,schools
"2670 WOODLAND DRIVE, VANCOUVER, BC",1213159,476009,Queen Alexandra StrongStart Centre,1212974,476135,72.02677611780052,00:01:12,0.264,schools
"2675 ALDER ST, VANCOUVER, BC",1208905,475955,L'Ecole Bilingue Elementary,1209026,475541,111.1770347898937,00:01:51,0.697,schools
"2675 ALDER ST, VANCOUVER, BC",1208916,475955,L'Ecole Bilingue Elementary,1209026,475541,111.1770347898937,00:01:51,0.697,schools
"2675 FIR ST, VANCOUVER, BC",1208212,475944,Peak House,1208284,476091,96.9571671280174,00:01:36,0.642,schools
"2675 GRANVILLE ST, VANCOUVER, BC",1208378,475948,Peak House,1208284,476091,71.86169681610421,00:01:11,0.359,schools
"2675 OAK ST, VANCOUVER, BC",1209254,475961,L'Ecole Bilingue Elementary,1209026,475541,79.50718995817105,00:01:19,0.738,schools
"2675 SPRUCE ST, VANCOUVER, BC",1209089,475958,L'Ecole Bilingue Elementary,1209026,475541,84.62870148584392,00:01:24,0.527,schools
"268 E 10TH AV, VANCOUVER, BC",1211263,476036,St Patrick Regional Secondary,1211034,475992,79.23342040008116,00:01:19,0.372,schools
"268 E 16TH AV, VANCOUVER, BC",1211317,475438,St Patrick's Elementary,1211054,475810,111.29116393987903,00:01:51,0.611,schools
"268 E 21ST AV, VANCOUVER, BC",1211312,474934,David Livingstone Elementary,1211419,474823,105.18607880321636,00:01:45,0.403,schools
"268 E 23RD AV, VANCOUVER, BC",1211325,474733,David Livingstone Elementary,1211419,474823,69.31092372864596,00:01:09,0.309,schools
"268 E 37TH AV, VANCOUVER, BC",1211336,473286,General Brock Elementary,1211269,473756,114.3739424733751,00:01:54,0.701,schools
"268 E 38TH AV, VANCOUVER, BC",1211349,473185,General Brock Elementary,1211269,473756,134.81691907600512,00:02:14,0.917,schools
"268 KEEFER ST, VANCOUVER, BC",1211286,477979,Crosstown Elementary,1210665,477892,140.4404895527146,00:02:20,0.776,schools
"268 W 23RD AV, VANCOUVER, BC",1210479,474670,Edith Cavell Elementary,1210008,475005,147.97730182675352,00:02:27,0.909,schools
"268 W 37TH AV, VANCOUVER, BC",1210537,473254,Sir Wm Van Horne Elementary,1210881,472668,133.70682438533873,00:02:13,1.104,schools
"268 W KING EDWARD AV, VANCOUVER, BC",1210511,474545,General Wolfe Elementary,1210854,474408,126.13580374619737,00:02:06,0.737,schools
"2681 WOODLAND DRIVE, VANCOUVER, BC",1213129,475998,Stratford Hall,1213464,475654,85.01080978355184,00:01:25,0.685,schools
"2688 WATSON ST, VANCOUVER, BC",1211218,475994,St Patrick Regional Secondary,1211034,475992,102.70696158371541,00:01:42,0.563,schools
"269 E 22ND AV, VANCOUVER, BC",1211322,474891,David Livingstone Elementary,1211419,474823,98.17492600061742,00:01:38,0.599,schools
"269 E 26TH AV, VANCOUVER, BC",1211307,474490,General Brock Elementary,1211269,473756,78.96264983304536,00:01:18,0.8,schools
"269 E 32ND AV, VANCOUVER, BC",1211354,473900,General Brock Elementary,1211269,473756,49.80600175677918,00:00:49,0.254,schools
"269 E 39TH AV, VANCOUVER, BC",1211336,473142,General Brock Elementary,1211269,473756,123.97799926141265,00:02:03,0.994,schools
"269 POWELL ST, VANCOUVER, BC",1211271,478450,Lord Strathcona Community Elementary,1211760,478069,122.98265013260861,00:02:02,0.821,schools
"269 W 8TH AV, VANCOUVER, BC",1210450,476266,St Patrick Regional Secondary,1211034,475992,148.48602276190803,00:02:28,1.148,schools
"2695 GRANVILLE ST, VANCOUVER, BC",1208378,475940,Peak House,1208284,476091,54.62183423295456,00:00:54,0.417,schools
"2695 GRANVILLE ST, VANCOUVER, BC",1208379,475931,Peak House,1208284,476091,54.62183423295456,00:00:54,0.417,schools
"27 ALEXANDER ST, VANCOUVER, BC",1210856,478464,Crosstown Elementary,1210665,477892,120.42847354429722,00:02:00,1.032,schools
"27 ALEXANDER ST, VANCOUVER, BC",1210868,478468,Crosstown Elementary,1210665,477892,120.42847354429722,00:02:00,1.032,schools
"27 E 21ST AV, VANCOUVER, BC",1210980,474954,David Livingstone Elementary,1211419,474823,105.81954187502686,00:01:45,0.667,schools
"27 E 26TH AV, VANCOUVER, BC",1210974,474532,David Livingstone Elementary,1211419,474823,86.77196447662722,00:01:26,0.695,schools
"27 E 39TH AV, VANCOUVER, BC",1210980,473137,General Brock Elementary,1211269,473756,134.87151338964665,00:02:14,0.917,schools
"27 E 40TH AV, VANCOUVER, BC",1210981,473036,Sir Wm Van Horne Elementary,1210881,472668,139.1573328243404,00:02:19,0.723,schools
"27 E 7TH AV, VANCOUVER, BC",1210901,476375,St Patrick Regional Secondary,1211034,475992,117.59474215633723,00:01:57,0.78,schools
"27 E PENDER ST, VANCOUVER, BC",1210862,478132,Crosstown Elementary,1210665,477892,49.34838993813381,00:00:49,0.435,schools
"27 E WOODSTOCK AV, VANCOUVER, BC",1210982,472935,Sir Wm Van Horne Elementary,1210881,472668,129.50470601519703,00:02:09,0.622,schools
"27 W 14TH AV, VANCOUVER, BC",1210817,475686,Simon Fraser Elementary,1210646,475505,90.52714021988966,00:01:30,0.658,schools
"27 W 17TH AV, VANCOUVER, BC",1210833,475376,Simon Fraser Elementary,1210646,475505,57.656890645912526,00:00:57,0.342,schools
"27 W 18TH AV, VANCOUVER, BC",1210833,475267,Simon Fraser Elementary,1210646,475505,68.3756008280789,00:01:08,0.451,schools
"27 W 19TH AV, VANCOUVER, BC",1210855,475164,Simon Fraser Elementary,1210646,475505,80.77693049688214,00:01:20,0.558,schools
"27 W 20TH AV, VANCOUVER, BC",1210856,475056,Simon Fraser Elementary,1210646,475505,94.58084535612174,00:01:34,0.665,schools
"27 W 21ST AV, VANCOUVER, BC",1210857,474952,Simon Fraser Elementary,1210646,475505,108.67583724538228,00:01:48,0.778,schools
"27 W 22ND AV, VANCOUVER, BC",1210858,474853,David Livingstone Elementary,1211419,474823,106.50287707150005,00:01:46,0.699,schools
"27 W 23RD AV, VANCOUVER, BC",1210860,474740,David Livingstone Elementary,1211419,474823,106.69938719232636,00:01:46,0.706,schools
"27 W 26TH AV, VANCOUVER, BC",1210863,474501,General Wolfe Elementary,1210854,474408,57.102944007387286,00:00:57,0.293,schools
"27 W 6TH AV, VANCOUVER, BC",1210807,476475,St Patrick Regional Secondary,1211034,475992,124.90665798339253,00:02:04,0.979,schools
"27 W PENDER ST, VANCOUVER, BC",1210717,478163,Crosstown Elementary,1210665,477892,89.72176427593257,00:01:29,0.614,schools
"270 E 13TH AV, VANCOUVER, BC",1211321,475738,St Patrick's Elementary,1211054,475810,64.81389887287067,00:01:04,0.47,schools
"270 E 13TH AV, VANCOUVER, BC",1211306,475737,St Patrick's Elementary,1211054,475810,64.81389887287067,00:01:04,0.47,schools
"270 E 13TH AV, VANCOUVER, BC",1211337,475738,St Patrick's Elementary,1211054,475810,64.81389887287067,00:01:04,0.47,schools
"270 E 1ST AV, VANCOUVER, BC",1211317,476800,St Francis Xavier,1211599,476578,151.41686879119302,00:02:31,1.082,schools
"270 E 1ST AV, VANCOUVER, BC",1211329,476791,St Francis Xavier,1211599,476578,151.41686879119302,00:02:31,1.082,schools
"270 E 24TH AV, VANCOUVER, BC",1211324,474640,David Livingstone Elementary,1211419,474823,39.27517596399715,00:00:39,0.207,schools
"270 E 40TH AV, VANCOUVER, BC",1211355,472981,General Brock Elementary,1211269,473756,142.5566550341327,00:02:22,1.009,schools
"270 E WOODSTOCK AV, VANCOUVER, BC",1211358,472883,Sir Wm Van Horne Elementary,1210881,472668,108.89394493055045,00:01:48,0.746,schools
"270 NIGEL AV, VANCOUVER, BC",1210499,474218,General Wolfe Elementary,1210854,474408,129.35594905641423,00:02:09,0.812,schools
"2701 HEMLOCK ST, VANCOUVER, BC",1208571,475899,Peak House,1208284,476091,88.84336872761078,00:01:28,0.803,schools
"2702 MAIN ST, VANCOUVER, BC",1211178,475944,St Patrick's Elementary,1211054,475810,56.30099115737125,00:00:56,0.314,schools
"2702 MAIN ST, VANCOUVER, BC",1211177,475931,St Patrick's Elementary,1211054,475810,56.30099115737125,00:00:56,0.314,schools
"2703 COMMERCIAL DRIVE, VANCOUVER, BC",1213404,475961,Stratford Hall,1213464,475654,58.4684806215792,00:00:58,0.414,schools
"2703 COMMERCIAL DRIVE, VANCOUVER, BC",1213390,475961,Stratford Hall,1213464,475654,58.4684806215792,00:00:58,0.414,schools
"2703 WOODLAND DRIVE, VANCOUVER, BC",1213118,475961,Queen Alexandra StrongStart Centre,1212974,476135,95.77172350878038,00:01:35,0.353,schools
"2705 FRASER ST, VANCOUVER, BC",1211997,475927,Florence Nightingale StrongStart Centre,1211687,475869,37.49700405392541,00:00:37,0.41,schools
"2705 GRANVILLE ST, VANCOUVER, BC",1208379,475903,Peak House,1208284,476091,79.0655682636066,00:01:19,0.483,schools
"2705 GRANVILLE ST, VANCOUVER, BC",1208379,475895,Peak House,1208284,476091,79.0655682636066,00:01:19,0.483,schools
"2706 CAROLINA ST, VANCOUVER, BC",1211896,475924,Florence Nightingale StrongStart Centre,1211687,475869,63.23324434169275,00:01:03,0.546,schools
"2706 GRANVILLE ST, VANCOUVER, BC",1208441,475904,Peak House,1208284,476091,92.58162947658657,00:01:32,0.676,schools
"2706 GRANVILLE ST, VANCOUVER, BC",1208441,475896,Peak House,1208284,476091,92.58162947658657,00:01:32,0.676,schools
"2707 ALBERTA ST, VANCOUVER, BC",1210405,475921,St Patrick's Elementary,1211054,475810,122.64389571184266,00:02:02,0.986,schools
"2707 CAROLINA ST, VANCOUVER, BC",1211855,475922,Florence Nightingale StrongStart Centre,1211687,475869,49.14417614897923,00:00:49,0.309,schools
"2708 ALBERTA ST, VANCOUVER, BC",1210447,475932,St Patrick's Elementary,1211054,475810,138.11440702415481,00:02:18,0.992,schools
"2708 MANITOBA ST, VANCOUVER, BC",1210739,475928,St Patrick Regional Secondary,1211034,475992,104.2550423846863,00:01:44,0.766,schools
"2709 NANAIMO ST, VANCOUVER, BC",1214350,475997,Vancouver Technical Secondary,1214771,476074,60.717283983655214,00:01:00,0.402,schools
"2709 VICTORIA DRIVE, VANCOUVER, BC",1213679,475963,Stratford Hall,1213464,475654,125.86038277961556,00:02:05,0.588,schools
"271 E 24TH AV, VANCOUVER, BC",1211317,474689,David Livingstone Elementary,1211419,474823,37.72512731529601,00:00:37,0.162,schools
"271 E 2ND AV, VANCOUVER, BC",1211284,476782,St Francis Xavier,1211599,476578,132.66150948714528,00:02:12,0.918,schools
"271 E 36TH AV, VANCOUVER, BC",1211334,473442,General Brock Elementary,1211269,473756,67.0857765017146,00:01:07,0.505,schools
"271 E 38TH AV, VANCOUVER, BC",1211337,473243,General Brock Elementary,1211269,473756,107.35098176597718,00:01:47,0.797,schools
"271 E GEORGIA ST, VANCOUVER, BC",1211320,477936,Lord Strathcona Community Elementary,1211760,478069,115.74301276802144,00:01:55,0.644,schools
"271 E PENDER ST, VANCOUVER, BC",1211280,478137,Lord Strathcona Community Elementary,1211760,478069,104.13551546089238,00:01:44,0.562,schools
"271 UNION ST, VANCOUVER, BC",1211337,477836,Lord Strathcona Community Elementary,1211760,478069,123.77855802771676,00:02:03,0.74,schools
"2710 FIR ST, VANCOUVER, BC",1208249,475886,Peak House,1208284,476091,38.437533843843866,00:00:38,0.334,schools
"2710 FRASER ST, VANCOUVER, BC",1212038,475926,Florence Nightingale StrongStart Centre,1211687,475869,76.04644269084122,00:01:16,0.693,schools
"2710 ST. CATHERINES ST, VANCOUVER, BC",1212312,475926,Florence Nightingale StrongStart Centre,1211687,475869,85.43364384600717,00:01:25,0.739,schools
"2710 YUKON ST, VANCOUVER, BC",1210296,475920,St Patrick's Elementary,1211054,475810,146.75567030089783,00:02:26,1.188,schools
"2711 WOODLAND DRIVE, VANCOUVER, BC",1213118,475950,Queen Alexandra StrongStart Centre,1212974,476135,99.37171471009475,00:01:39,0.364,schools
"2713 CAROLINA ST, VANCOUVER, BC",1211856,475910,Florence Nightingale StrongStart Centre,1211687,475869,67.21261894613586,00:01:07,0.218,schools
"2714 CAROLINA ST, VANCOUVER, BC",1211896,475911,Florence Nightingale StrongStart Centre,1211687,475869,40.97434486939729,00:00:40,0.259,schools
"2715 FRASER ST, VANCOUVER, BC",1211997,475915,Florence Nightingale StrongStart Centre,1211687,475869,36.633406791969755,00:00:36,0.398,schools
"2715 GRANVILLE ST, VANCOUVER, BC",1208379,475887,Peak House,1208284,476091,65.7805339786403,00:01:05,0.423,schools
"2716 CLARK DRIVE, VANCOUVER, BC",1212894,475933,Queen Alexandra StrongStart Centre,1212974,476135,111.88161756316202,00:01:51,0.648,schools
"2717 WOODLAND DRIVE, VANCOUVER, BC",1213118,475941,Queen Alexandra StrongStart Centre,1212974,476135,102.31716205661243,00:01:42,0.373,schools
"2718 ALBERTA ST, VANCOUVER, BC",1210448,475913,St Patrick's Elementary,1211054,475810,132.1952570479964,00:02:12,0.991,schools
"2718 MAIN ST, VANCOUVER, BC",1211176,475918,St Patrick's Elementary,1211054,475810,55.06960654779382,00:00:55,0.301,schools
"2719 MAIN ST, VANCOUVER, BC",1211114,475924,St Patrick's Elementary,1211054,475810,35.115674705209614,00:00:35,0.266,schools
"2719 MAIN ST, VANCOUVER, BC",1211113,475932,St Patrick's Elementary,1211054,475810,35.115674705209614,00:00:35,0.266,schools
"2719 ONTARIO ST, VANCOUVER, BC",1210843,475920,St Patrick's Elementary,1211054,475810,137.10612667546454,00:02:17,0.792,schools
"272 E 22ND AV, VANCOUVER, BC",1211323,474834,David Livingstone Elementary,1211419,474823,76.48772754471544,00:01:16,0.316,schools
"272 E 32ND AV, VANCOUVER, BC",1211355,473847,General Brock Elementary,1211269,473756,76.01204342145589,00:01:16,0.607,schools
"272 E 4TH AV, VANCOUVER, BC",1211265,476627,St Patrick Regional Secondary,1211034,475992,101.57865995530334,00:01:41,0.921,schools
"2720 COLUMBIA ST, VANCOUVER, BC",1210550,475913,St Patrick's Elementary,1211054,475810,122.27168797110225,00:02:02,0.876,schools
"2720 FRASER ST, VANCOUVER, BC",1212038,475908,Florence Nightingale StrongStart Centre,1211687,475869,46.33689277327661,00:00:46,0.401,schools
"2720 WINDSOR ST, VANCOUVER, BC",1212461,475914,Florence Nightingale StrongStart Centre,1211687,475869,88.96586527957787,00:01:28,0.825,schools
"2721 CAROLINA ST, VANCOUVER, BC",1211856,475897,Florence Nightingale StrongStart Centre,1211687,475869,67.0317693786935,00:01:07,0.217,schools
"2721 FRASER ST, VANCOUVER, BC",1211998,475902,Florence Nightingale StrongStart Centre,1211687,475869,74.20625558771695,00:01:14,0.361,schools
"2721 GRANVILLE ST, VANCOUVER, BC",1208379,475878,Peak House,1208284,476091,68.72337508044438,00:01:08,0.432,schools
"2721 HEMLOCK ST, VANCOUVER, BC",1208572,475882,Peak House,1208284,476091,121.5559574386564,00:02:01,0.755,schools
"2721 NANAIMO ST, VANCOUVER, BC",1214350,475987,Laura Secord Elementary,1214117,476156,45.032081592596015,00:00:45,0.331,schools
"2722 CAROLINA ST, VANCOUVER, BC",1211897,475899,Florence Nightingale StrongStart Centre,1211687,475869,41.13571241148189,00:00:41,0.259,schools
"2722 WOODLAND DRIVE, VANCOUVER, BC",1213165,475933,Stratford Hall,1213464,475654,84.01610054174168,00:01:24,0.635,schools
"2723 GRANVILLE ST, VANCOUVER, BC",1208379,475870,Peak House,1208284,476091,71.18868902601972,00:01:11,0.44,schools
"2723 WOODLAND DRIVE, VANCOUVER, BC",1213119,475930,Queen Alexandra StrongStart Centre,1212974,476135,104.99841058352641,00:01:44,0.381,schools
"2725 FIR ST, VANCOUVER, BC",1208198,475885,Peak House,1208284,476091,95.3975232713093,00:01:35,0.776,schools
"2725 FIR ST, VANCOUVER, BC",1208212,475886,Peak House,1208284,476091,95.3975232713093,00:01:35,0.776,schools
"2725 MAIN ST, VANCOUVER, BC",1211114,475917,St Patrick's Elementary,1211054,475810,34.034109078601105,00:00:34,0.251,schools
"2726 ALDER ST, VANCOUVER, BC",1208953,475899,L'Ecole Bilingue Elementary,1209026,475541,108.50141736911186,00:01:48,0.655,schools
"2726 ALDER ST, VANCOUVER, BC",1208968,475899,L'Ecole Bilingue Elementary,1209026,475541,108.50141736911186,00:01:48,0.655,schools
"2726 SPRUCE ST, VANCOUVER, BC",1209126,475901,L'Ecole Bilingue Elementary,1209026,475541,86.90433978335778,00:01:26,0.471,schools
"2728 GARDEN DRIVE, VANCOUVER, BC",1214304,475956,Laura Secord Elementary,1214117,476156,59.8063524557221,00:00:59,0.458,schools
"2729 MAIN ST, VANCOUVER, BC",1211114,475909,St Patrick's Elementary,1211054,475810,33.45832471067171,00:00:33,0.243,schools
"2729 WOODLAND DRIVE, VANCOUVER, BC",1213119,475919,Queen Alexandra StrongStart Centre,1212974,476135,104.99841058352641,00:01:44,0.381,schools
"273 E 1ST AV, VANCOUVER, BC",1211408,476829,St Francis Xavier,1211599,476578,136.767307508446,00:02:16,1.161,schools
"273 E 21ST AV, VANCOUVER, BC",1211334,474992,David Livingstone Elementary,1211419,474823,107.61542596635795,00:01:47,0.685,schools
"273 E 4TH AV, VANCOUVER, BC",1211265,476671,St Patrick Regional Secondary,1211034,475992,114.01210537245639,00:01:54,0.984,schools
"273 GRANVILLE ST, VANCOUVER, BC",1210115,478741,Alexander Academy,1210097,478578,86.68262468764277,00:01:26,0.445,schools
"273 W 16TH AV, VANCOUVER, BC",1210462,475485,Simon Fraser Elementary,1210646,475505,118.63583668658136,00:01:58,0.773,schools
"2730 COMMERCIAL DRIVE, VANCOUVER, BC",1213456,475957,Stratford Hall,1213464,475654,52.853023927593064,00:00:52,0.365,schools
"2730 ST. CATHERINES ST, VANCOUVER, BC",1212319,475892,Florence Nightingale StrongStart Centre,1211687,475869,120.14581708683228,00:02:00,0.926,schools
"2730 WOODLAND DRIVE, VANCOUVER, BC",1213165,475920,Stratford Hall,1213464,475654,124.86414034029067,00:02:04,0.593,schools
"2731 NANAIMO ST, VANCOUVER, BC",1214351,475977,Laura Secord Elementary,1214117,476156,48.31727818966163,00:00:48,0.341,schools
"2732 ONTARIO ST, VANCOUVER, BC",1210879,475888,St Patrick's Elementary,1211054,475810,104.86457485415272,00:01:44,0.649,schools
"2732 QUEBEC ST, VANCOUVER, BC",1211017,475903,St Patrick's Elementary,1211054,475810,70.39878644917698,00:01:10,0.496,schools
"2733 FRASER ST, VANCOUVER, BC",1211996,475885,Florence Nightingale StrongStart Centre,1211687,475869,43.02222640885291,00:00:43,0.399,schools
"2733 HEATHER ST, VANCOUVER, BC",1209684,475926,L'Ecole Bilingue Elementary,1209026,475541,133.72752168211616,00:02:13,1.2,schools
"2734 GLEN DRIVE, VANCOUVER, BC",1212603,475902,Stratford Hall,1213464,475654,173.39751616385578,00:02:53,1.155,schools
"2735 CAROLINA ST, VANCOUVER, BC",1211857,475880,Florence Nightingale StrongStart Centre,1211687,475869,39.271121700187216,00:00:39,0.26,schools
"2735 COMMERCIAL DRIVE, VANCOUVER, BC",1213399,475945,Stratford Hall,1213464,475654,160.6835226696249,00:02:40,0.87,schools
"2735 GRANVILLE ST, VANCOUVER, BC",1208379,475862,Peak House,1208284,476091,76.42370419420094,00:01:16,0.456,schools
"2735 GRANVILLE ST, VANCOUVER, BC",1208379,475854,Peak House,1208284,476091,76.42370419420094,00:01:16,0.456,schools
"2735 MAIN ST, VANCOUVER, BC",1211114,475901,St Patrick's Elementary,1211054,475810,32.88254034274604,00:00:32,0.235,schools
"2735 ST. CATHERINES ST, VANCOUVER, BC",1212281,475893,Florence Nightingale StrongStart Centre,1211687,475869,75.5242678655493,00:01:15,0.677,schools
